signalType,detectedAt,score,entryTime,entryPrice,entryFamily,stop,targetPrice,splitTargetPrices,exitTime,exitPrice,exitReason,holdingHours,grossR,feeCostR,slippageCostR,costsR,netR,symbol,support,relVol,signalLow,dailyAtr,configurationId,stage
1Day,1751155200000,72.84720672099732,1751184000000,110.6553,breakout,101.9278,,,1752393600000,114.22286,time-14d,336,0.42165568605,0.01288330908,0.012883414494,0.025766723575,0.395888962475,QNT,102.99,1.1546352216786806,102.44,6.304999999999965,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1751500800000,72.51726365901547,1751522400000,0.9454725,breakout,0.772916,,,1752732000000,1.08015965,time-14d,336,0.786409089197,0.00586947507,0.005869671673,0.011739146743,0.774669942454,WIF,0.7851,1.4629258121055304,0.7768,0.08728571428571431,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1751587200000,77.86913406189406,1751623200000,41.510745,breakout,38.2478,,,1751778000000,38.2286761,stop,43,-0.993642246498,0.012218934291,0.01221868588,0.024437620171,-1.01807986667,ZEC,38.94,1.0705038444829689,38.44,2.4635714285714263,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752019200000,70.61008782268647,1752044400000,0.11655825,breakout,0.099898,,,1753254000000,0.35852065,time-14d,336,14.537596974835,0.014257856275,0.014261490674,0.028519346949,14.509077627887,HYPER,0.1017,1.3587481091304312,0.1004,0.007450000000000013,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1751997600000,45.371287728309575,1752091200000,17.612802,breakout,16.299095,19.5833625,,1752631200000,19.57357081875,target-1.5R,150,1.506700124152,0.014153221692,0.014153598367,0.028306820059,1.478393304093,ETC,16.381,1.11227336426114,16.332,0.629428571428571,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1752105600000,73.3401610509678,1752138000000,0.17438715,breakout,0.157608,,,1753347600000,0.2010994,time-14d,336,1.603180137254,0.01118908139,0.011189482185,0.022378563574,1.580801573679,IOTA,0.1614,1.9652769732503457,0.1584,0.008628571428571529,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752105600000,80.11566211566193,1752138000000,0.21002496,breakout,0.1904828,,,1753347600000,0.22710639,time-14d,336,0.885265497775,0.011184315091,0.011184536407,0.022368851499,0.862896646277,POL,0.195,2.0739235454212683,0.19144,0.009381428571428565,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752105600000,74.76086145211652,1752166800000,5.9279625,breakout,5.44066,,,1753376400000,6.4557705,time-14d,336,1.095828566445,0.012706412341,0.012706686299,0.02541309864,1.070415467805,NEO,5.51,1.306731529956339,5.468,0.28100000000000197,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752105600000,71.8224506757125,1752170400000,0.18025008,breakout,0.16814505,,,1753380000000,0.19854068,time-14d,336,1.526638100029,0.01564600666,0.01564638832,0.03129239498,1.49534570505,ONG,0.17083,1.556232637680848,0.16899,0.007594285714285808,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752105600000,70.51167708494044,1752170400000,0.13196595,breakout,0.1224845,,,1753380000000,0.1489255,time-14d,336,1.803521613255,0.014812684241,0.014813135122,0.029625819363,1.773895793892,ONT,0.1242,1.2802023396177395,0.1231,0.0061857142857143,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1752170400000,61.409836398213734,1752199200000,0.170895405,breakout,0.15859305,0.1893489375,,1752818400000,0.189254263031,target-1.5R,172,1.506942166764,0.014637427876,0.014637804611,0.029275232487,1.477666934277,ID,0.15939,1.3699259915494177,0.15907,0.008897142857142997,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752184800000,54.54280774759664,1752210000000,0.8620308,breakout,0.7716225,0.99764325,,1752771600000,0.997144428375,target-1.5R,156,1.504765049227,0.010282104787,0.010282480978,0.020564585765,1.484200463462,LDO,0.7755,1.7458567712955788,0.7613,0.05048571428571359,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752188400000,59.911871234199936,1752210000000,0.14259126,breakout,0.1296286,0.16203525,,1752289200000,0.161954232375,target-1.5R,22,1.50549732848,0.011747029251,0.011747405625,0.023494434876,1.482002893605,POLYX,0.13028,1.6227852556345024,0.12908,0.006758571428571473,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1752192000000,78.13019065648831,1752213600000,0.6957477,breakout,0.614114,,,1753423200000,0.7960018,time-14d,336,1.237234132472,0.009136848507,0.009137157816,0.018274006323,1.218960126149,ADA,0.6182,1.726588850420883,0.6172,0.030421428571428568,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,72.40664225821132,1752213600000,2.545272,breakout,2.25666,,,1753423200000,2.4717635,time-14d,336,-0.246005017116,0.008691661296,0.008691599795,0.017383261091,-0.263388278207,AXS,2.276,1.2927870689872167,2.268,0.13064285714285787,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,73.64497041420118,1752213600000,0.067283625,breakout,0.05373995,,,1753423200000,0.059000485,time-14d,336,-0.606925372914,0.004662106481,0.00466195475,0.009324061232,-0.616249434145,BIO,0.055,2.48890826849337,0.05401,0.004415714285714272,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,70.97004604063879,1752213600000,3.979989,breakout,3.57006,,,1753423200000,3.914042,time-14d,336,-0.151245703524,0.009628534454,0.009628496642,0.019257031096,-0.17050273462,DOT,3.659,1.4414647212788396,3.588,0.17721428571428527,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,76.17255436168224,1752213600000,15.601797,breakout,14.026515,,,1753423200000,15.6611655,time-14d,336,0.047610523068,0.009922973315,0.009922985218,0.019845958533,0.027764564535,EGLD,14.262,1.2083105571741157,14.097,0.715142857142858,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,71.12250905091945,1752213600000,2.6383185,breakout,2.4079,,,1753423200000,2.5357315,time-14d,336,-0.433992930255,0.011227505604,0.011227397106,0.02245490271,-0.456447832965,FIL,2.433,1.0759212777538936,2.42,0.12985714285714312,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,76.35644216409246,1752213600000,0.2427213,breakout,0.1951195,,,1753423200000,0.2152923,time-14d,336,-0.571406963602,0.004810885303,0.004810742451,0.009621627754,-0.581028591356,MANTA,0.1989,1.5187029787116697,0.1961,0.013442857142857128,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,72.61319734713425,1752213600000,2.5742865,breakout,2.30641,,,1753423200000,2.644677,time-14d,336,0.272513639681,0.009741361224,0.009741429353,0.019482790577,0.253030849104,NEAR,2.331,1.1964317199780439,2.318,0.1447857142857141,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,78.76877062428562,1752213600000,2.277138,breakout,2.01587,,,1753423200000,2.3398295,time-14d,336,0.248786686468,0.00883569266,0.008835754857,0.017671447517,0.23111523895,ORCA,2.047,1.1580332628738652,2.026,0.12914285714285728,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,76.35102204402278,1752213600000,0.14997495,breakout,0.1198975,,,1753423200000,0.1257371,time-14d,336,-0.801264734876,0.004583368105,0.004583167788,0.009166535893,-0.810431270769,STRK,0.1224,1.3528192373321362,0.1205,0.008042857142857166,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,74.15661153822931,1752213600000,0.0249234555,breakout,0.022042235,,,1753423200000,0.024425781,time-14d,336,-0.16416653984,0.008563946512,0.00856390547,0.017127851981,-0.181294391821,VET,0.022225,1.922376302705679,0.022153,0.0011637857142857224,breakout:sweep:time:14:score70:relvol-1-4,development
1Day,1752192000000,85.61235413498362,1752238800000,10.2040995,breakout,8.930125,,,1753448400000,9.9460245,time-14d,336,-0.19466637676,0.007908370222,0.007908321556,0.015816691778,-0.210483068539,TRUMP,9.043,1.7982097082373407,8.975,0.3324285714285713,breakout:sweep:time:14:score70:relvol-1-4,development
0Day,1752602400000,55.87281083873709,1752624000000,0.6633315,breakout,0.624263,0.72193425,,1752818400000,0.721573282875,target-1.5R,54,1.508485096689,0.017724058805,0.017724435927,0.035448494732,1.473036601957,APE,0.6274,1.1491079098059296,0.6193,0.035992857142857555,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752602400000,57.8612504721262,1752624000000,0.9076536,breakout,0.824059,1.0330455,,1752775200000,1.03252897725,target-1.5R,42,1.505426187816,0.011604712369,0.011605088726,0.023209801095,1.482216386721,LDO,0.8282,1.2092106958715705,0.8255,0.05839285714285646,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752602400000,62.487790470687635,1752624000000,0.24342165,breakout,0.216114,0.284383125,,1753336800000,0.216005943,stop,198,-0.995545204366,0.008412067552,0.008411818666,0.016823886219,-1.012369090585,MANTA,0.2172,1.6619826682604286,0.2143,0.016349999999999986,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752602400000,61.10156796255504,1752627600000,0.7567782,breakout,0.691127,0.855255,,1752814800000,0.8548273725,target-1.5R,52,1.505760747709,0.012273999352,0.012274375792,0.024548375144,1.481212372565,SUSHI,0.6946,1.2059001783586296,0.6848,0.045850000000000043,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752602400000,57.88103349769966,1752688800000,0.046813395,breakout,0.0413124,0.0550648875,,1753336800000,0.0412917438,stop,180,-0.995747133019,0.008008109333,0.008007860396,0.016015969729,-1.011763102748,ACT,0.04152,1.0508793022918772,0.04098,0.0029442857142857105,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752685200000,54.263598266194464,1752757200000,0.384192,breakout,0.3467575,0.44034375,,1752966000000,0.440123578125,target-1.5R,58,1.505128958581,0.011010105359,0.011010481641,0.022020587,1.483108371581,ENA,0.3485,1.2192434479970684,0.3461,0.03015000000000006,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752793200000,50.28768669180751,1752814800000,0.590845275,breakout,0.54725,0.6562381875,,1753740000000,0.546976375,stop,257,-0.993226903604,0.013049827648,0.013049579341,0.026099406988,-1.019326310592,A,0.55,1.13203899836976,0.5437,0.03167785714285714,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752793200000,50.086354670838716,1752814800000,0.138199065,breakout,0.1217482,0.1628753625,,1753340400000,0.1216873259,stop,146,-0.995801740516,0.007898867047,0.007898618097,0.015797485144,-1.011599225661,PYTH,0.12236,1.2154108643565633,0.1216,0.008499999999999895,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1752843600000,70.8194801475993,1753077600000,3372.64548,breakout,3345.25965,3413.724225,,1753192800000,3412.0173628875,target-1.5R,32,1.561545697173,0.123871776807,0.123872167194,0.247743944001,1.313801753171,PAXG,3362.07,1.1165910852700596,3333.89,28.757857142857056,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1753056000000,71.84353615805593,1753081200000,0.05132565,breakout,0.0447949,,,1753308000000,0.04477250255,stop,63,-0.996072426597,0.00735735961,0.007357110592,0.014714470203,-1.0107868968,ACT,0.04538,1.3622247768259064,0.04502,0.0035399999999999967,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1753142400000,71.92177627539698,1753189200000,3409.994145,breakout,3336.0957,,,1753459200000,3334.42765215,stop,75,-0.97693936591,0.045633042733,0.045632798498,0.091265841231,-1.06820520714,PAXG,3362.07,1.2466451960583538,3352.86,30.074285714285647,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1753365600000,46.71427118898107,1753455600000,0.999805653,breakout,0.993609985,1.009099155,,1754665200000,0.99884033,time-14d,336,0.005487705281,0.161293825218,0.16129382659,0.322587651808,-0.317099946527,USDC,0.998603,1.080755100815389,0.99851,0.0004974285714285931,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1753480800000,57.42585806761653,1753545600000,4.144071,breakout,3.873535,4.549875,,1753808400000,3.8715982325,stop,73,-0.992344826567,0.01481442254,0.014814174454,0.029628596994,-1.02197342356,DOT,3.893,1.0348268930851527,3.86,0.31042857142857105,breakout:support:fixed:1.5:score0:relvol-1-4,development
0Day,1754240400000,45.82570712986585,1754265600000,0.1838919,breakout,0.1612895,0.2177955,,1754312400000,0.21768660225,target-1.5R,13,1.5040659399,0.008883536754,0.00888391277,0.017767449524,1.486298490376,MAGIC,0.1621,1.6894419339760698,0.1618,0.01981428571428557,breakout:support:fixed:1.5:score0:relvol-1-4,development
1Day,1754092800000,90.36229006461588,1754308800000,3372.375345,breakout,3272.1968,,,1755518400000,3338.56988,time-14d,336,-0.30395729944,0.033494922615,0.033494846626,0.066989769242,-0.370947068681,PAXG,3320,1.5240062309660483,3288.64,33.29928571428569,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1754524800000,78.60376491415968,1754560800000,8.6053005,breakout,7.50031,,,1754953200000,7.496559845,stop,109,-0.996108111337,0.007285972298,0.007285723271,0.014571695569,-1.010679806906,DEXE,7.55,1.119746092329752,7.538,0.34921428571428675,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1754661600000,56.32525635647654,1754712000000,5.4957465,breakout,5.21778,5.91269625,,1755093600000,5.909739901875,target-1.5R,106,1.509880687061,0.020515936996,0.020516314466,0.041032251462,1.468848435599,ICP,5.244,1.0824755210196126,5.188,0.3070000000000003,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1755295200000,39.85248805770027,1755446400000,0.24162075,breakout,0.2197159,0.274478025,,1755565200000,0.21960604205,stop,33,-0.99448752217,0.010527960521,0.010527711899,0.021055672421,-1.01554319459,DOGE,0.22082,1.1307107305900141,0.22004,0.01748428571428574,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1755651600000,31.05700348030648,1755673200000,0.11507751,breakout,0.10719135,0.12690675,,1755831600000,0.126843296625,target-1.5R,44,1.507292522597,0.015338314631,0.015338691454,0.030677006086,1.476615516511,PHA,0.10773,1.2759497072631196,0.10759,0.008312857142857136,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1755734400000,84.19146350748733,1755784800000,39.85992,breakout,34.2081,,,1756994400000,40.529725,time-14d,336,0.125623250564,0.007111836983,0.007111868389,0.014223705373,0.111399545191,ZEC,34.79,3.1462138001313424,34.38,2.355714285714286,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1755734400000,73.57087150744084,1755874800000,24.1050465,breakout,22.109895,,,1757084400000,24.281853,time-14d,336,0.100744229198,0.012126121625,0.012126146811,0.024252268437,0.076491960761,AVAX,22.511,1.0552176207108033,22.221,1.601500000000001,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1755734400000,74.67328946388682,1755885600000,0.14037015,breakout,0.1280565,,,1757095200000,0.133933,time-14d,336,-0.511627340391,0.011138173896,0.01113804599,0.022276219886,-0.533903560277,ONT,0.1298,1.6288279481769186,0.1287,0.008264285714285724,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1755874800000,62.29980908178005,1755896400000,4.8074025,breakout,4.30636,5.55896625,,1757106000000,4.443777,time-14d,336,-0.716506084813,0.009231930924,0.009231751798,0.018463682722,-0.734969767535,ATOM,4.328,1.072602959402376,4.292,0.2574285714285716,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1755874800000,66.40039128488121,1755907200000,25.2776325,breakout,22.398445,29.59641375,,1757116800000,24.4527675,time-14d,336,-0.277856166019,0.008636186424,0.00863611696,0.017272303384,-0.295128469403,AVAX,22.511,1.2131773398770267,22.183,1.6004285714285726,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1755882000000,50.31112215803854,1755910800000,0.14757375,breakout,0.124972,0.181476375,,1756094400000,0.181385636813,target-1.5R,51,1.503263021669,0.007277299032,0.007277674848,0.014554973881,1.488708047788,ONT,0.1256,1.6402614422812347,0.1254,0.008457142857142868,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1755907200000,77.54916328870368,1755928800000,4.8474225,breakout,4.27054,,,1757138400000,4.4007985,time-14d,336,-0.766187221835,0.008015688637,0.00801549709,0.016031185727,-0.782218407561,ATOM,4.328,1.7943563848871933,4.292,0.2574285714285716,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1755907200000,77.33078090338036,1755928800000,25.484736,breakout,22.072085,,,1757138400000,24.2068905,time-14d,336,-0.367163240542,0.00728050224,0.007280410449,0.014560912689,-0.381724153232,AVAX,22.511,2.026246078714824,22.183,1.6004285714285726,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1755907200000,70.71989107600952,1755932400000,0.0007901949,breakout,0.0006751075,,,1756155600000,0.000674769946,stop,62,-0.996568694749,0.006364575298,0.006364326156,0.012728901453,-1.009297596202,HMSTR,0.000688,1.1571956185922418,0.0006785,0.00005224285714285722,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1755907200000,72.59945379599654,1755975600000,4.5712845,breakout,3.925275,,,1756155600000,3.9233123625,stop,50,-0.996463674296,0.006574668687,0.006574419571,0.013149088258,-1.009612762554,VANA,3.967,1.671305002039724,3.945,0.25814285714285506,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1755907200000,75.53102117145954,1756062000000,1.32296115,breakout,1.029626,,,1756742400000,1.029111187,stop,189,-0.997746093504,0.004009189381,0.004008939945,0.008018129326,-1.00576422283,ETHFI,1.0457,1.9067267924635587,1.0348,0.12025714285714229,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1755907200000,70.62551669747242,1756062000000,0.1308654,breakout,0.114624,,,1756155600000,0.114566688,stop,26,-0.995973253537,0.007555755292,0.007555506299,0.015111261591,-1.011084515128,TNSR,0.116,1.2342992344013017,0.1152,0.010507142857142812,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1756062000000,63.11272019086355,1756083600000,0.1692846,breakout,0.1393,0.2142615,,1756112400000,0.21415436925,target-1.5R,8,1.502821448343,0.006393931706,0.006394307411,0.012788239117,1.490033209227,ONT,0.14,1.1673607880363224,0.1381,0.009500000000000008,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1756252800000,89.20135452262603,1756274400000,7.479738,breakout,6.93913,,,1757300400000,6.935660435,stop,285,-0.993085562922,0.013332579646,0.013332331375,0.026664911021,-1.019750473943,DEXE,7.047,1.7921514639361564,6.974,0.36000000000000115,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1756238400000,67.8008999704866,1756425600000,0.13478736,breakout,0.12518095,0.149196975,,1757635200000,0.13511241,time-14d,336,0.047884693658,0.014047899788,0.014047911759,0.028095811547,0.019788882111,STEEM,0.12581,1.3925230147192702,0.12481,0.007932857142857125,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1756936800000,60.813931289958575,1756972800000,0.0042651315,breakout,0.00375911,0.00502416375,,1757347200000,0.005021651668,target-1.5R,104,1.504212271613,0.009176273309,0.009176649362,0.01835292267,1.485859348943,PUMP,0.003778,1.0264452154719732,0.003723,0.00039928571428571254,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1757116800000,70.21044108987051,1757206800000,4.188093,breakout,3.75115,,,1758416400000,4.3308335,time-14d,336,0.336428321314,0.009748327013,0.00974841112,0.019496738133,0.316931583181,VANA,3.822,1.9805568786157441,3.77,0.3027857142857124,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1757116800000,88.67707541258638,1757214000000,1.39359645,breakout,1.184249,,,1758423600000,1.86976465,time-14d,336,2.282330164518,0.007794126702,0.007794697284,0.015588823986,2.266741340532,EIGEN,1.2012,2.5525014856177997,1.1902,0.10457857142857109,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1757116800000,73.72053292982007,1757224800000,0.00035007495,breakout,0.000324967,,,1758434400000,0.00035192395,time-14d,336,0.087621649717,0.013979614027,0.013979635932,0.027959249959,0.059662399758,NEIRO,0.0003288,1.0561708469420714,0.0003266,0.00003232142857142828,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1757289600000,71.60821546207679,1757498400000,0.4536267,breakout,0.40795,,,1758006000000,0.407746025,stop,141,-0.995036856866,0.009429016599,0.00942876784,0.018857784439,-1.013894641305,HEI,0.414,1.6714819763935453,0.41,0.03138571428571426,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1757548800000,73.81767981796531,1757638800000,102.49122,breakout,96.62445,,,1758466800000,96.576137775,stop,230,-0.991269471958,0.016965669165,0.016965421348,0.033931090513,-1.025200562471,QNT,98.16,1.202973602737953,97.11,3.4607142857142534,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1757631600000,53.091211194517314,1757703600000,1.8459225,breakout,1.730504,2.01905025,,1757923200000,1.729638748,stop,61,-0.992007347176,0.015489549977,0.015489301975,0.030978851952,-1.022986199128,TIA,1.7392,1.0078873834877564,1.7297,0.1057714285714298,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1757635200000,84.0332628807331,1757725200000,0.27423705,breakout,0.2404915,,,1757952000000,0.24037125425,stop,63,-0.995938723772,0.007624832078,0.007624583093,0.015249415171,-1.011188138944,SAGA,0.2437,2.502921771187718,0.2417,0.014792857142857104,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1757696400000,44.32901770235331,1757728800000,0.042571275,breakout,0.0380289,0.0493848375,,1757926800000,0.03800988555,stop,55,-0.995316326811,0.008869937043,0.008869688214,0.017739625257,-1.013055952068,ACT,0.03822,1.0677826794655205,0.03806,0.0026335714285714265,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1757721600000,71.03408071456951,1757757600000,2.6495241,breakout,2.507599,,,1757862000000,2.5063452005,stop,29,-0.990670431094,0.018164050265,0.018163802597,0.036327852862,-1.026998283956,CAKE,2.5287,1.1583170677161878,2.5202,0.08875714285714251,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1757721600000,71.38306138306129,1757768400000,2.0156073,breakout,1.7763735,,,1758510000000,1.77548531325,stop,206,-0.995789474564,0.007923405082,0.007923156134,0.015846561216,-1.01163603578,JTO,1.8,2.5364738441430954,1.7853,0.09476428571428501,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1758042000000,57.75582233873003,1758150000000,0.13876935,breakout,0.124375,0.160360875,,1758502800000,0.1243128125,stop,98,-0.995182137436,0.009138382855,0.00913813406,0.018276516915,-1.01345865435,SYN,0.125,1.8881267391811056,0.1243,0.007885714285714251,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758146400000,42.3981708571284,1758171600000,0.3231615,breakout,0.299495,0.35866125,,1758326400000,0.2993452525,stop,43,-0.993176008282,0.013151643726,0.013151395432,0.026303039159,-1.01947904744,CELO,0.301,1.0156359450473418,0.295,0.01557142857142836,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758150000000,54.36697168784666,1758186000000,24.258123,breakout,22.750675,26.519295,,1758502800000,22.7392996625,stop,88,-0.991957931551,0.015588405923,0.015588157933,0.031176563856,-1.023134495406,LINK,22.865,1.0002388001116833,22.727,1.059785714285717,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758150000000,36.088376633527844,1758189600000,2.78529195,breakout,2.5160565,3.189145125,,1759219200000,2.51479847175,stop,286,-0.994829989884,0.009842853944,0.009842605236,0.01968545918,-1.014515449065,CAKE,2.5287,3.4669939141306068,2.5206,0.09019285714285674,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758150000000,58.70967320515931,1758189600000,0.014875434,breakout,0.01404741,0.01611747,,1758337200000,0.014040386295,stop,41,-0.991021999362,0.017460738031,0.017460490276,0.034921228307,-1.025943227669,JASMY,0.014118,1.0262971525971119,0.013957,0.0006727142857142833,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758150000000,55.304986316127966,1758207600000,4.0770375,breakout,3.803885,4.48676625,,1758520800000,3.8019830575,stop,87,-0.992540796808,0.014422384122,0.014422135986,0.028844520108,-1.021385316915,RENDER,3.823,1.1944699712498188,3.763,0.19442857142857045,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1758153600000,72.9950557541732,1758207600000,0.2699349,breakout,0.2484515,,,1758297600000,0.24832727425,stop,25,-0.993720733217,0.012061921629,0.012061673199,0.024123594828,-1.017844328045,SAGA,0.252,1.6880347174056762,0.2497,0.016685714285714245,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1758139200000,40.412941928938636,1758207600000,0.0043523751,breakout,0.00400786,0.00486914775,,1758474000000,0.00400585607,stop,74,-0.993686488633,0.012130427912,0.01213017949,0.024260607402,-1.017947096034,TURBO,0.004028,1.1422831610750208,0.0040046,0.0002804571428571438,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758150000000,52.79373326758776,1758214800000,311.265555,breakout,293.17675,338.3987625,,1758448800000,293.030161625,stop,65,-0.991400482232,0.016703583145,0.016703335295,0.03340691844,-1.024807400672,AAVE,294.65,1.0575071364769495,290.5,13.157857142857116,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758150000000,48.10846904080723,1758218400000,4.666332,breakout,4.432725,5.0167425,,1758337200000,4.4305086375,stop,33,-0.990017422423,0.019470393947,0.019470146443,0.038940540389,-1.028957962813,ATOM,4.455,1.0208933358653016,4.448,0.1620714285714289,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758150000000,53.23329194970205,1758218400000,21.1515705,breakout,20.298995,22.43043375,,1758294000000,20.2888455025,stop,21,-0.987601684543,0.024303076972,0.024302830072,0.048605907044,-1.036207591587,ETC,20.401,1.1945247055116135,20.085,0.760214285714285,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1758207600000,35.39553014384378,1758355200000,0.0344422125,breakout,0.032790225,0.03692019375,,1758502800000,0.032773829888,stop,41,-0.9895807323,0.02034399243,0.020343745034,0.040687737464,-1.030268469764,JST,0.032955,1.033977587069426,0.032892,0.0007545714285714286,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1758672000000,74.55598814443368,1758704400000,0.1868934,breakout,0.158603,,,1759914000000,0.2028985,time-14d,336,0.572632412408,0.006889119631,0.006889262789,0.013778382419,0.558854029989,STG,0.1607,2.1534817857669823,0.1594,0.00947857142857124,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1758819600000,66.63401724603165,1758852000000,0.0348043935,breakout,0.03157533,0.03964798875,,1759024800000,0.031559542335,stop,48,-0.994613453715,0.010276034497,0.010275785843,0.02055182034,-1.015165274055,HUMA,0.031734,2.005129129841165,0.031286,0.0027910714285714305,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1758931200000,76.24333399612595,1759100400000,0.04008003,breakout,0.03772045,,,1760130000000,0.037701589775,stop,286,-0.991511201146,0.016482089985,0.016481842107,0.032963932093,-1.024475133239,CHZ,0.0385,1.1298344991722469,0.03791,0.0021385714285714194,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1759201200000,61.00941674545806,1759266000000,7.8769365,breakout,7.097335,9.04633875,,1759309200000,9.041815580625,target-1.5R,12,1.505049374584,0.010850897594,0.010851273856,0.02170217145,1.483347203135,ZEN,7.133,1.0569317798495341,7.033,0.42314285714285305,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1759266000000,53.74911604257268,1759309200000,0.54657315,breakout,0.5232705,0.581527125,,1759773600000,0.581236361437,target-1.5R,129,1.511721842795,0.02419916858,0.024199546511,0.048398715091,1.463323127704,APE,0.5259,1.056904370333198,0.5206,0.030571428571428992,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1759363200000,73.71441940831441,1759384800000,0.154077,breakout,0.137907,,,1760133600000,0.1378380465,stop,208,-0.995238095238,0.009026439286,0.009026190476,0.018052629762,-1.013290725,BAT,0.1414,1.276934399033899,0.1386,0.0070428571428571745,breakout:sweep:time:14:score70:relvol-1-4,validation
